時間,airline_code,destination,price
2026-07-01 04:27,Т-БАНК,VVO,9648
2026-07-01 04:27,MYTRIP.COM,HKD,9673
2026-07-01 04:27,JX,NRT,9800
2026-07-01 04:27,FARERA,ALA,9808
2026-07-01 04:27,WOWTICKETS,BUD,9808
2026-07-01 04:27,ONETWOTRIP.COM,KWE,10003
2026-07-01 04:27,FLIGHTNETWORK,NQZ,10018
2026-07-01 04:27,MYTRIP.COM,BCN,10020
2026-07-01 04:27,Т-БАНК,TAS,10153
2026-07-01 04:27,WINGIE,MEL,10210
2026-07-01 04:27,CI,BKK,10500
2026-07-01 04:27,ONETWOTRIP,VIE,10663
2026-07-01 04:27,CI,SIN,11200
2026-07-01 04:27,JX,BKK,11500
2026-07-01 04:27,BILETIX,ROR,11524
2026-07-01 04:27,FARERA,SEA,11666
2026-07-01 04:27,GOTOGATE,DXB,11813
2026-07-01 04:27,SKYTRIPFARE,SFO,11815
2026-07-01 04:27,KIWI.COM,MIL,11865
2026-07-01 04:27,KUPI.COM,CIT,11914
2026-07-01 04:27,WINGIE,LON,11958
2026-07-01 04:27,VAYAMA,UBN,11960
2026-07-01 04:27,JX,SIN,12000
2026-07-01 04:27,KIWI.COM,MAN,12024
2026-07-01 04:27,AVIAKASSA,AUH,12169
2026-07-01 04:27,ONETWOTRIP.COM,IKT,12187
2026-07-01 04:27,KUPI.COM,SHJ,12621
2026-07-01 04:27,KIWI.COM,PAR,13101
2026-07-01 04:27,GOTOGATE,YVR,13242
2026-07-01 04:27,VAYAMA,FRA,13325
2026-07-01 04:27,BILETIX,HNL,13359
2026-07-01 04:27,KIWI.COM,KCZ,13653
2026-07-01 04:27,TRIP.COM,BSZ,13664
2026-07-01 04:27,KUPI.COM,LED,14060
2026-07-01 04:27,AVIAKASSA,WAW,14168
2026-07-01 04:27,AVIAKASSA,VCE,14177
2026-07-01 04:27,KUPI.COM,STO,14189
2026-07-01 04:27,VAYAMA,CPH,14271
2026-07-01 04:27,KIWI.COM,MKZ,14468
2026-07-01 04:27,KUPI.COM,BQS,14579
2026-07-01 04:27,AVIAKASSA,TBS,14653
2026-07-01 04:27,AVIAKASSA,MUC,14698
2026-07-01 04:27,TRIP.COM,OVB,14761
2026-07-01 04:27,AVIAKASSA,KZN,14954
2026-07-01 04:27,АВИАСЕЙЛС,MSQ,15002
2026-07-01 04:27,KUPI.COM,AYT,15047
2026-07-01 04:27,KUPI.COM,DOH,15106
2026-07-01 04:27,GOTOGATE,PDX,15146
2026-07-01 04:27,CITY.TRAVEL,MAD,15240
2026-07-01 04:27,TRIP.COM,LAX,15343
2026-07-01 04:27,AVIAKASSA,UFA,15814
2026-07-01 04:27,AVIAKASSA,CEK,15824
2026-07-01 04:27,KUPI.COM,JED,15894
2026-07-01 04:27,АВИАСЕЙЛС,SVX,16161
2026-07-01 04:27,VAYAMA,JZH,16188
2026-07-01 04:27,VAYAMA,DRW,16249
2026-07-01 04:27,KUPI.COM,VOG,16395
2026-07-01 04:27,KUPI.COM,AMS,16397
2026-07-01 04:27,SKYTRIPFARE,NYC,16437
2026-07-01 04:27,GOTOGATE,FYJ,16490
2026-07-01 04:27,SKYTRIPFARE,BWI,16604
2026-07-01 04:27,TICKETS,RMO,16631
2026-07-01 04:27,AVIAKASSA,AER,16918
2026-07-01 04:27,ONETWOTRIP,EVN,17274
2026-07-01 04:27,KUPI.COM,CAI,17544
2026-07-01 04:27,FLIGHTNETWORK,TNN,17574
2026-07-01 04:27,AVIAKASSA,LIS,17761
2026-07-01 04:27,GOTOGATE,BNE,17818
2026-07-01 04:27,KIWI.COM,NCU,18118
2026-07-01 04:27,TRIP.COM,ONT,18676
2026-07-01 04:27,KUPI.COM,KGD,18759
2026-07-01 04:27,AVIAKASSA,GOT,18978
2026-07-01 04:27,KUPI.COM,BEG,19105
2026-07-01 04:27,KUPI.COM,KJA,19348
2026-07-01 04:27,BR,LHR,19800
2026-07-01 04:27,KUPI.COM,LGB,19862
2026-07-01 04:27,UBFLY,CHI,19884
2026-07-01 04:27,SKYTRIPFARE,CLE,20215
2026-07-01 04:27,BR,AMS,20500
2026-07-01 04:27,CITY.TRAVEL,OGG,21371
2026-07-01 04:27,VAYAMA,JNB,21465
2026-07-01 04:27,BR,CDG,21500
2026-07-01 04:27,GOTOGATE,ZHY,21663
2026-07-01 04:27,CI,AMS,21800
2026-07-01 04:27,BR,LAX,22000
2026-07-01 04:27,CI,CDG,22000
2026-07-01 04:27,KUPI.COM,SJC,22497
2026-07-01 04:27,GOTOGATE,PAE,23174
2026-07-01 04:27,CI,FRA,23500
2026-07-01 04:27,BR,JFK,24500
2026-07-01 04:27,CI,LAX,25000
2026-07-01 04:27,FLIGHTNETWORK,WDH,25691
2026-07-01 04:27,AVIAKASSA,MEX,26684
2026-07-01 04:27,JX,YVR,27500
2026-07-01 04:27,JX,LAX,28500
2026-07-01 04:27,AVIAKASSA,YOW,28611
2026-07-01 04:27,FLIGHTNETWORK,PZB,29287
2026-07-01 04:27,TRIP.COM,FMY,29351
2026-07-01 04:27,JX,SFO,29500
2026-07-01 04:27,JX,JFK,31000
2026-07-01 04:27,KUPI.COM,OAK,35530
2026-07-01 14:50,AK,MNL,1099
2026-07-01 14:50,AK,KUL,1199
2026-07-01 14:50,IT,OKA,1299
2026-07-01 14:50,AK,BKK,1299
2026-07-01 14:50,AK,SGN,1349
2026-07-01 14:50,AK,HAN,1399
2026-07-01 14:50,IT,KIX,1499
2026-07-01 14:50,IT,PUS,1499
2026-07-01 14:50,TR,KUL,1499
2026-07-01 14:50,AK,SIN,1499
2026-07-01 14:50,AK,DAD,1499
2026-07-01 14:50,IT,FUK,1599
2026-07-01 14:50,TR,BKK,1599
2026-07-01 14:50,3K,BKK,1599
2026-07-01 14:50,IT,ICN,1699
2026-07-01 14:50,IT,DMK,1699
2026-07-01 14:50,MM,OKA,1699
2026-07-01 14:50,TR,ICN,1699
2026-07-01 14:50,AK,HKT,1699
2026-07-01 14:50,3K,KUL,1699
2026-07-01 14:50,IT,NRT,1799
2026-07-01 14:50,TR,SGN,1799
2026-07-01 14:50,AK,CGK,1799
2026-07-01 14:50,3K,HAN,1799
2026-07-01 14:50,MM,FUK,1899
2026-07-01 14:50,MM,ICN,1899
2026-07-01 14:50,TR,SIN,1899
2026-07-01 14:50,3K,SIN,1899
2026-07-01 14:50,IT,BKK,1999
2026-07-01 14:50,MM,KIX,1999
2026-07-01 14:50,MM,NGO,1999
2026-07-01 14:50,AK,DPS,1999
2026-07-01 14:50,KUPI.COM,MNL,2086
2026-07-01 14:50,TRIP.COM,TTT,2197
2026-07-01 14:50,MM,NRT,2199
2026-07-01 14:50,TR,DPS,2199
2026-07-01 14:50,KUPI.COM,HKG,2208
2026-07-01 14:50,TRIP.COM,KNH,2226
2026-07-01 14:50,IT,CTS,2299
2026-07-01 14:50,IT,SIN,2299
2026-07-01 14:50,MM,CTS,2499
2026-07-01 14:50,TRIP.COM,SEL,2553
2026-07-01 14:50,KUPI.COM,OKA,2669
2026-07-01 14:50,KIWI.COM,BKK,2678
2026-07-01 14:50,IT,XMN,2799
2026-07-01 14:50,IT,PVG,2999
2026-07-01 14:50,WINGIE,PUS,3246
2026-07-01 14:50,FARERA,SIN,3271
2026-07-01 14:50,BILETIX,HAN,3499
2026-07-01 14:50,MYTRIP.COM,JKT,3539
2026-07-01 14:50,BILETIX,SGN,3664
2026-07-01 14:50,FARERA,KUL,3678
2026-07-01 14:50,KUPI.COM,HKT,3680
2026-07-01 14:50,KIWI.COM,CJU,3711
2026-07-01 14:50,WINGIE,PQC,3720
2026-07-01 14:50,KIWI.COM,TYO,3935
2026-07-01 14:50,KIWI.COM,DAD,4001
2026-07-01 14:50,KIWI.COM,TAE,4078
2026-07-01 14:50,BILETIX,DPS,4112
2026-07-01 14:50,KUPI.COM,SHA,4274
2026-07-01 14:50,KIWI.COM,OSA,4388
2026-07-01 14:50,AVIAKASSA,CEB,4403
2026-07-01 14:50,XX,SHA,4412
2026-07-01 14:50,CI,XMN,4500
2026-07-01 14:50,BILETIX,ISG,4551
2026-07-01 14:50,FARERA,BJS,4614
2026-07-01 14:50,TRIP.COM,MFM,4630
2026-07-01 14:50,TRIP.COM,SYX,4664
2026-07-01 14:50,KIWI.COM,NGB,4711
2026-07-01 14:50,CI,PVG,4800
2026-07-01 14:50,KIWI.COM,OIT,4840
2026-07-01 14:50,BILETIX,NHA,4841
2026-07-01 14:50,CLICKAVIA,SYX,4847
2026-07-01 14:50,AVIAKASSA,DEL,4900
2026-07-01 14:50,BILETIX,SYX,4913
2026-07-01 14:50,AVIAKASSA,IAO,4914
2026-07-01 14:50,KIWI.COM,MPH,5071
2026-07-01 14:50,AVIAKASSA,BJS,5198
2026-07-01 14:50,CI,CAN,5200
2026-07-01 14:50,BR,PVG,5200
2026-07-01 14:50,АВИАСЕЙЛС,BJS,5204
2026-07-01 14:50,Т-БАНК,XMN,5208
2026-07-01 14:50,KUPI.COM,BWN,5283
2026-07-01 14:50,BR,HGH,5400
2026-07-01 14:50,CLICKAVIA,BJS,5410
2026-07-01 14:50,WINGIE,FUK,5415
2026-07-01 14:50,BR,PEK,5500
2026-07-01 14:50,XX,BJS,5678
2026-07-01 14:50,AVIAKASSA,CAN,5750
2026-07-01 14:50,TRIP.COM,HAK,5775
2026-07-01 14:50,CI,PEK,5800
2026-07-01 14:50,XX,CAN,5925
2026-07-01 14:50,CI,CTU,6200
2026-07-01 14:50,FARERA,SYD,6239
2026-07-01 14:50,AVIAKASSA,KMI,6279
2026-07-01 14:50,TRIP.COM,NKG,6324
2026-07-01 14:50,KIWI.COM,NKG,6324
2026-07-01 14:50,FARERA,CTU,6325
2026-07-01 14:50,XX,CTU,6325
2026-07-01 14:50,TRIP.COM,CKG,6353
2026-07-01 14:50,XX,CKG,6436
2026-07-01 14:50,TICKETS,SUB,6550
2026-07-01 14:50,FARERA,SPK,6647
2026-07-01 14:50,CITY.TRAVEL,SIA,6761
2026-07-01 14:50,TRIP.COM,TNA,6776
2026-07-01 14:50,WOWTICKETS,HYD,6808
2026-07-01 14:50,MYTRIP.COM,XMN,6821
2026-07-01 14:50,WINGIE,KHN,6852
2026-07-01 14:50,FARERA,SZX,7195
2026-07-01 14:50,BR,ICN,7200
2026-07-01 14:50,ONETWOTRIP.COM,KMG,7356
2026-07-01 14:50,WINGIE,KMG,7363
2026-07-01 14:50,WINGIE,CGO,7368
2026-07-01 14:50,UBFLY,DYG,7609
2026-07-01 14:50,KIWI.COM,SDJ,7635
2026-07-01 14:50,KUPI.COM,TAO,7792
2026-07-01 14:50,KIWI.COM,SZX,7800
2026-07-01 14:50,CI,ICN,7800
2026-07-01 14:50,AVIAKASSA,BOM,7990
2026-07-01 14:50,TR,SYD,7999
2026-07-01 14:50,ONETWOTRIP,MOW,8068
2026-07-01 14:50,FLIGHTNETWORK,KIJ,8256
2026-07-01 14:50,CI,KIX,8500
2026-07-01 14:50,JX,ICN,8500
2026-07-01 14:50,TR,MEL,8500
2026-07-01 14:50,CITY.TRAVEL,IST,8586
2026-07-01 14:50,TRIP.COM,MDC,8747
2026-07-01 14:50,BR,NRT,8800
2026-07-01 14:50,3K,SYD,8999
2026-07-01 14:50,SKYTRIPFARE,WAS,9125
2026-07-01 14:50,WINGIE,YKH,9138
2026-07-01 14:50,CI,NRT,9200
2026-07-01 14:50,JX,KIX,9200
2026-07-01 14:50,BR,SIN,9500
2026-07-01 14:50,3K,MEL,9500
2026-07-01 14:50,Т-БАНК,VVO,9553
2026-07-01 14:50,MYTRIP.COM,HKD,9578
2026-07-01 14:50,FARERA,ALA,9712
2026-07-01 14:50,WOWTICKETS,BUD,9712
2026-07-01 14:50,JX,NRT,9800
2026-07-01 14:50,ONETWOTRIP.COM,KWE,9906
2026-07-01 14:50,FLIGHTNETWORK,NQZ,9919
2026-07-01 14:50,MYTRIP.COM,BCN,9921
2026-07-01 14:50,Т-БАНК,TAS,10054
2026-07-01 14:50,WINGIE,MEL,10110
2026-07-01 14:50,CI,BKK,10500
2026-07-01 14:50,ONETWOTRIP,VIE,10558
2026-07-01 14:50,CI,SIN,11200
2026-07-01 14:50,AVIAKASSA,DXB,11386
2026-07-01 14:50,BILETIX,ROR,11411
2026-07-01 14:50,JX,BKK,11500
2026-07-01 14:50,FARERA,SEA,11552
2026-07-01 14:50,SKYTRIPFARE,SFO,11699
2026-07-01 14:50,KIWI.COM,MIL,11749
2026-07-01 14:50,KUPI.COM,CIT,11797
2026-07-01 14:50,WINGIE,LON,11841
2026-07-01 14:50,VAYAMA,UBN,11843
2026-07-01 14:50,KIWI.COM,MAN,11906
2026-07-01 14:50,JX,SIN,12000
2026-07-01 14:50,AVIAKASSA,AUH,12050
2026-07-01 14:50,ONETWOTRIP.COM,IKT,12067
2026-07-01 14:50,KUPI.COM,SHJ,12498
2026-07-01 14:50,KIWI.COM,PAR,12973
2026-07-01 14:50,GOTOGATE,YVR,13112
2026-07-01 14:50,VAYAMA,FRA,13194
2026-07-01 14:50,BILETIX,HNL,13228
2026-07-01 14:50,TRIP.COM,BSZ,13530
2026-07-01 14:50,TRIP.COM,TBS,13871
2026-07-01 14:50,KUPI.COM,LED,13922
2026-07-01 14:50,AVIAKASSA,WAW,14029
2026-07-01 14:50,AVIAKASSA,VCE,14038
2026-07-01 14:50,VAYAMA,CPH,14131
2026-07-01 14:50,KIWI.COM,MKZ,14326
2026-07-01 14:50,KUPI.COM,BQS,14435
2026-07-01 14:50,AVIAKASSA,MUC,14554
2026-07-01 14:50,TRIP.COM,MSQ,14584
2026-07-01 14:50,TRIP.COM,OVB,14617
2026-07-01 14:50,AVIAKASSA,KZN,14808
2026-07-01 14:50,KUPI.COM,AYT,14899
2026-07-01 14:50,GOTOGATE,PDX,14998
2026-07-01 14:50,CITY.TRAVEL,MAD,15091
2026-07-01 14:50,TRIP.COM,LAX,15193
2026-07-01 14:50,AVIAKASSA,UFA,15659
2026-07-01 14:50,AVIAKASSA,CEK,15669
2026-07-01 14:50,АВИАСЕЙЛС,SVX,16003
2026-07-01 14:50,KUPI.COM,JED,16027
2026-07-01 14:50,VAYAMA,DRW,16090
2026-07-01 14:50,KUPI.COM,VOG,16234
2026-07-01 14:50,SKYTRIPFARE,NYC,16276
2026-07-01 14:50,GOTOGATE,FYJ,16328
2026-07-01 14:50,SKYTRIPFARE,BWI,16441
2026-07-01 14:50,AVIAKASSA,AER,16752
2026-07-01 14:50,ONETWOTRIP,EVN,17104
2026-07-01 14:50,FLIGHTNETWORK,ROM,17194
2026-07-01 14:50,VAYAMA,RMO,17270
2026-07-01 14:50,KUPI.COM,CAI,17372
2026-07-01 14:50,FLIGHTNETWORK,TNN,17402
2026-07-01 14:50,AVIAKASSA,LIS,17587
2026-07-01 14:50,GOTOGATE,BNE,17643
2026-07-01 14:50,KIWI.COM,NCU,17940
2026-07-01 14:50,TRIP.COM,ONT,18493
2026-07-01 14:50,KUPI.COM,KGD,18575
2026-07-01 14:50,TRIP.COM,YTO,18760
2026-07-01 14:50,KUPI.COM,BEG,18918
2026-07-01 14:50,KUPI.COM,KJA,19158
2026-07-01 14:50,KUPI.COM,LGB,19667
2026-07-01 14:50,UBFLY,CHI,19689
2026-07-01 14:50,BR,LHR,19800
2026-07-01 14:50,SKYTRIPFARE,CLE,20016
2026-07-01 14:50,BR,AMS,20500
2026-07-01 14:50,CITY.TRAVEL,OGG,21161
2026-07-01 14:50,BR,CDG,21500
2026-07-01 14:50,CI,AMS,21800
2026-07-01 14:50,BR,LAX,22000
2026-07-01 14:50,CI,CDG,22000
2026-07-01 14:50,KUPI.COM,SJC,22277
2026-07-01 14:50,GOTOGATE,PAE,22947
2026-07-01 14:50,FLIGHTNETWORK,JNB,22981
2026-07-01 14:50,CI,FRA,23500
2026-07-01 14:50,FLIGHTNETWORK,DUR,24450
2026-07-01 14:50,BR,JFK,24500
2026-07-01 14:50,CI,LAX,25000
2026-07-01 14:50,FLIGHTNETWORK,WDH,25440
2026-07-01 14:50,AVIAKASSA,MEX,26423
2026-07-01 14:50,JX,YVR,27500
2026-07-01 14:50,FLIGHTNETWORK,PZB,27751
2026-07-01 14:50,AVIAKASSA,YOW,28330
2026-07-01 14:50,JX,LAX,28500
2026-07-01 14:50,TRIP.COM,FMY,29063
2026-07-01 14:50,JX,SFO,29500
2026-07-01 14:50,JX,JFK,31000
2026-07-01 14:50,KUPI.COM,OAK,35182
2026-07-01 14:50,KIWI.COM,DUB,39396
2026-07-01 14:50,Т-БАНК,GOT,48483
2026-07-02 04:06,AK,MNL,1099
2026-07-02 04:06,AK,KUL,1199
2026-07-02 04:06,IT,OKA,1299
2026-07-02 04:06,AK,BKK,1299
2026-07-02 04:06,AK,SGN,1349
2026-07-02 04:06,AK,HAN,1399
2026-07-02 04:06,IT,KIX,1499
2026-07-02 04:06,IT,PUS,1499
2026-07-02 04:06,TR,KUL,1499
2026-07-02 04:06,AK,SIN,1499
2026-07-02 04:06,AK,DAD,1499
2026-07-02 04:06,IT,FUK,1599
2026-07-02 04:06,TR,BKK,1599
2026-07-02 04:06,3K,BKK,1599
2026-07-02 04:06,IT,ICN,1699
2026-07-02 04:06,IT,DMK,1699
2026-07-02 04:06,MM,OKA,1699
2026-07-02 04:06,TR,ICN,1699
2026-07-02 04:06,AK,HKT,1699
2026-07-02 04:06,3K,KUL,1699
2026-07-02 04:06,IT,NRT,1799
2026-07-02 04:06,TR,SGN,1799
2026-07-02 04:06,AK,CGK,1799
2026-07-02 04:06,3K,HAN,1799
2026-07-02 04:06,MM,FUK,1899
2026-07-02 04:06,MM,ICN,1899
2026-07-02 04:06,TR,SIN,1899
2026-07-02 04:06,3K,SIN,1899
2026-07-02 04:06,KUPI.COM,HKG,1941
2026-07-02 04:06,IT,BKK,1999
2026-07-02 04:06,MM,KIX,1999
2026-07-02 04:06,MM,NGO,1999
2026-07-02 04:06,AK,DPS,1999
2026-07-02 04:06,KUPI.COM,MNL,2028
2026-07-02 04:06,TRIP.COM,TTT,2136
2026-07-02 04:06,TRIP.COM,KNH,2164
2026-07-02 04:06,MM,NRT,2199
2026-07-02 04:06,TR,DPS,2199
2026-07-02 04:06,IT,CTS,2299
2026-07-02 04:06,IT,SIN,2299
2026-07-02 04:06,TRIP.COM,SEL,2481
2026-07-02 04:06,MM,CTS,2499
2026-07-02 04:06,KUPI.COM,OKA,2594
2026-07-02 04:06,KIWI.COM,BKK,2603
2026-07-02 04:06,IT,XMN,2799
2026-07-02 04:06,IT,PVG,2999
2026-07-02 04:06,WINGIE,PUS,3155
2026-07-02 04:06,FARERA,SIN,3179
2026-07-02 04:06,KIWI.COM,OSA,3325
2026-07-02 04:06,BILETIX,HAN,3401
2026-07-02 04:06,MYTRIP.COM,JKT,3440
2026-07-02 04:06,BILETIX,SGN,3562
2026-07-02 04:06,FARERA,KUL,3575
2026-07-02 04:06,KIWI.COM,CJU,3607
2026-07-02 04:06,KUPI.COM,HKT,3615
2026-07-02 04:06,WINGIE,PQC,3616
2026-07-02 04:06,KIWI.COM,TYO,3825
2026-07-02 04:06,KIWI.COM,DAD,3889
2026-07-02 04:06,KIWI.COM,TAE,3964
2026-07-02 04:06,BILETIX,DPS,3998
2026-07-02 04:06,FARERA,SHA,4140
2026-07-02 04:06,KUPI.COM,SHA,4155
2026-07-02 04:06,AVIAKASSA,CEB,4280
2026-07-02 04:06,XX,SHA,4289
2026-07-02 04:06,BILETIX,ISG,4424
2026-07-02 04:06,FARERA,BJS,4485
2026-07-02 04:06,CI,XMN,4500
2026-07-02 04:06,TRIP.COM,MFM,4501
2026-07-02 04:06,TRIP.COM,SYX,4533
2026-07-02 04:06,KIWI.COM,NGB,4579
2026-07-02 04:06,KIWI.COM,OIT,4705
2026-07-02 04:06,BILETIX,NHA,4706
2026-07-02 04:06,CLICKAVIA,SYX,4711
2026-07-02 04:06,AVIAKASSA,DEL,4763
2026-07-02 04:06,BILETIX,SYX,4775
2026-07-02 04:06,AVIAKASSA,IAO,4777
2026-07-02 04:06,CI,PVG,4800
2026-07-02 04:06,KIWI.COM,MPH,4930
2026-07-02 04:06,AVIAKASSA,BJS,5053
2026-07-02 04:06,АВИАСЕЙЛС,BJS,5059
2026-07-02 04:06,Т-БАНК,XMN,5063
2026-07-02 04:06,KUPI.COM,BWN,5136
2026-07-02 04:06,BILETIX,BJS,5155
2026-07-02 04:06,CI,CAN,5200
2026-07-02 04:06,BR,PVG,5200
2026-07-02 04:06,CLICKAVIA,BJS,5259
2026-07-02 04:06,WINGIE,FUK,5264
2026-07-02 04:06,XX,BJS,5353
2026-07-02 04:06,BR,HGH,5400
2026-07-02 04:06,FARERA,SUB,5489
2026-07-02 04:06,BR,PEK,5500
2026-07-02 04:06,AVIAKASSA,CAN,5590
2026-07-02 04:06,TRIP.COM,HAK,5614
2026-07-02 04:06,XX,CAN,5760
2026-07-02 04:06,CI,PEK,5800
2026-07-02 04:06,TRIP.COM,CKG,5986
2026-07-02 04:06,FARERA,SYD,6065
2026-07-02 04:06,XX,CKG,6081
2026-07-02 04:06,AVIAKASSA,KMI,6104
2026-07-02 04:06,TRIP.COM,NKG,6147
2026-07-02 04:06,KIWI.COM,NKG,6147
2026-07-02 04:06,FARERA,CTU,6148
2026-07-02 04:06,XX,CTU,6148
2026-07-02 04:06,CI,CTU,6200
2026-07-02 04:06,FARERA,SPK,6461
2026-07-02 04:06,CITY.TRAVEL,SIA,6572
2026-07-02 04:06,TRIP.COM,TNA,6587
2026-07-02 04:06,WOWTICKETS,HYD,6618
2026-07-02 04:06,MYTRIP.COM,XMN,6631
2026-07-02 04:06,WINGIE,KHN,6660
2026-07-02 04:06,FARERA,SZX,6994
2026-07-02 04:06,ONETWOTRIP.COM,KMG,7151
2026-07-02 04:06,WINGIE,KMG,7157
2026-07-02 04:06,WINGIE,CGO,7162
2026-07-02 04:06,BR,ICN,7200
2026-07-02 04:06,UBFLY,DYG,7396
2026-07-02 04:06,KIWI.COM,SDJ,7421
2026-07-02 04:06,KUPI.COM,TAO,7575
2026-07-02 04:06,KIWI.COM,SZX,7582
2026-07-02 04:06,AVIAKASSA,BOM,7767
2026-07-02 04:06,CI,ICN,7800
2026-07-02 04:06,ONETWOTRIP,MOW,7842
2026-07-02 04:06,MYTRIP.COM,SHE,7952
2026-07-02 04:06,TR,SYD,7999
2026-07-02 04:06,FLIGHTNETWORK,KIJ,8025
2026-07-02 04:06,CITY.TRAVEL,IST,8346
2026-07-02 04:06,CI,KIX,8500
2026-07-02 04:06,JX,ICN,8500
2026-07-02 04:06,TR,MEL,8500
2026-07-02 04:06,TRIP.COM,MDC,8502
2026-07-02 04:06,BR,NRT,8800
2026-07-02 04:06,SKYTRIPFARE,WAS,8870
2026-07-02 04:06,WINGIE,YKH,8883
2026-07-02 04:06,3K,SYD,8999
2026-07-02 04:06,CI,NRT,9200
2026-07-02 04:06,JX,KIX,9200
2026-07-02 04:06,Т-БАНК,VVO,9286
2026-07-02 04:06,MYTRIP.COM,HKD,9310
2026-07-02 04:06,FARERA,MLE,9346
2026-07-02 04:06,FARERA,ALA,9441
2026-07-02 04:06,WOWTICKETS,BUD,9441
2026-07-02 04:06,BR,SIN,9500
2026-07-02 04:06,3K,MEL,9500
2026-07-02 04:06,ONETWOTRIP.COM,KWE,9629
2026-07-02 04:06,FLIGHTNETWORK,NQZ,9642
2026-07-02 04:06,MYTRIP.COM,BCN,9644
2026-07-02 04:06,TURNA.COM,TAS,9665
2026-07-02 04:06,JX,NRT,9800
2026-07-02 04:06,WINGIE,MEL,9827
2026-07-02 04:06,CI,BKK,10500
2026-07-02 04:06,FLIGHTNETWORK,CPH,10879
2026-07-02 04:06,AVIAKASSA,DXB,11068
2026-07-02 04:06,BILETIX,ROR,11092
2026-07-02 04:06,CI,SIN,11200
2026-07-02 04:06,FARERA,SEA,11228
2026-07-02 04:06,SKYTRIPFARE,SFO,11372
2026-07-02 04:06,KIWI.COM,MIL,11421
2026-07-02 04:06,KUPI.COM,CIT,11467
2026-07-02 04:06,JX,BKK,11500
2026-07-02 04:06,WINGIE,LON,11510
2026-07-02 04:06,VAYAMA,UBN,11512
2026-07-02 04:06,KIWI.COM,MAN,11574
2026-07-02 04:06,AVIAKASSA,AUH,11713
2026-07-02 04:06,ONETWOTRIP.COM,IKT,11730
2026-07-02 04:06,JX,SIN,12000
2026-07-02 04:06,KUPI.COM,SHJ,12148
2026-07-02 04:06,GOTOGATE,YVR,12745
2026-07-02 04:06,VAYAMA,FRA,12825
2026-07-02 04:06,BILETIX,HNL,12858
2026-07-02 04:06,TRIP.COM,BSZ,13152
2026-07-02 04:06,TRIP.COM,TBS,13483
2026-07-02 04:06,KUPI.COM,LED,13533
2026-07-02 04:06,AVIAKASSA,WAW,13637
2026-07-02 04:06,AVIAKASSA,VCE,13646
2026-07-02 04:06,KUPI.COM,BQS,14032
2026-07-02 04:06,AVIAKASSA,MUC,14147
2026-07-02 04:06,TRIP.COM,MSQ,14177
2026-07-02 04:06,TRIP.COM,OVB,14208
2026-07-02 04:06,AVIAKASSA,OPO,14240
2026-07-02 04:06,KUPI.COM,AYT,14482
2026-07-02 04:06,GOTOGATE,PDX,14578
2026-07-02 04:06,KIWI.COM,PAR,14647
2026-07-02 04:06,CITY.TRAVEL,MAD,14669
2026-07-02 04:06,TRIP.COM,LAX,14768
2026-07-02 04:06,KUPI.COM,KZN,15150
2026-07-02 04:06,AVIAKASSA,LIS,15194
2026-07-02 04:06,KUPI.COM,JED,15578
2026-07-02 04:06,VAYAMA,DRW,15640
2026-07-02 04:06,KUPI.COM,VOG,15780
2026-07-02 04:06,SKYTRIPFARE,NYC,15821
2026-07-02 04:06,GOTOGATE,FYJ,15872
2026-07-02 04:06,FARERA,AMS,15953
2026-07-02 04:06,SKYTRIPFARE,BWI,15981
2026-07-02 04:06,TICKETS,RAK,16058
2026-07-02 04:06,KUPI.COM,UFA,16246
2026-07-02 04:06,AVIAKASSA,AER,16284
2026-07-02 04:06,ONETWOTRIP,EVN,16626
2026-07-02 04:06,FLIGHTNETWORK,ROM,16714
2026-07-02 04:06,VAYAMA,RMO,16788
2026-07-02 04:06,KUPI.COM,CAI,16887
2026-07-02 04:06,FLIGHTNETWORK,TNN,16916
2026-07-02 04:06,GOTOGATE,BNE,17150
2026-07-02 04:06,KIWI.COM,NCU,17438
2026-07-02 04:06,TRIP.COM,ONT,17976
2026-07-02 04:06,KUPI.COM,KGD,18056
2026-07-02 04:06,TRIP.COM,YTO,18236
2026-07-02 04:06,АВИАСЕЙЛС,SVX,18246
2026-07-02 04:06,KUPI.COM,BEG,18389
2026-07-02 04:06,KUPI.COM,KJA,18623
2026-07-02 04:06,KUPI.COM,CEK,18811
2026-07-02 04:06,KUPI.COM,LGB,19117
2026-07-02 04:06,SKYTRIPFARE,CLE,19457
2026-07-02 04:06,BR,LHR,19800
2026-07-02 04:06,BR,AMS,20500
2026-07-02 04:06,CITY.TRAVEL,OGG,20570
2026-07-02 04:06,BR,CDG,21500
2026-07-02 04:06,KUPI.COM,SJC,21654
2026-07-02 04:06,CI,AMS,21800
2026-07-02 04:06,BR,LAX,22000
2026-07-02 04:06,CI,CDG,22000
2026-07-02 04:06,GOTOGATE,PAE,22306
2026-07-02 04:06,FLIGHTNETWORK,JNB,22339
2026-07-02 04:06,SMARTFLIGHT,LEU,22990
2026-07-02 04:06,CI,FRA,23500
2026-07-02 04:06,FLIGHTNETWORK,DUR,23766
2026-07-02 04:06,BR,JFK,24500
2026-07-02 04:06,FLIGHTNETWORK,WDH,24728
2026-07-02 04:06,CI,LAX,25000
2026-07-02 04:06,FLIGHTNETWORK,PZB,26975
2026-07-02 04:06,JX,YVR,27500
2026-07-02 04:06,AVIAKASSA,YOW,27538
